CustomerID,Recency,Frequency,Monetary,country,cluster,segment_name
15620.0,69,1,424.49,United Kingdom,3,At Risk / Lost (3)
15623.0,401,2,639.7,United Kingdom,0,At Risk / Lost
15626.0,41,1,281.88,United Kingdom,3,At Risk / Lost (3)
15628.0,78,3,915.75,United Kingdom,1,Champions
15633.0,377,3,905.34,United Kingdom,0,At Risk / Lost
15637.0,435,1,288.88,United Kingdom,0,At Risk / Lost
15640.0,10,10,7290.38,United Kingdom,2,Champions (2)
15641.0,70,4,1713.53,United Kingdom,1,Champions
15642.0,441,1,105.78000000000002,United Kingdom,0,At Risk / Lost
15646.0,83,1,189.8,United Kingdom,3,At Risk / Lost (3)
15649.0,48,2,816.0,United Kingdom,1,Champions
15658.0,21,3,898.0500000000001,United Kingdom,1,Champions
15660.0,77,2,318.3,United Kingdom,3,At Risk / Lost (3)
15661.0,28,2,309.8,United Kingdom,3,At Risk / Lost (3)
15662.0,372,2,283.73,United Kingdom,0,At Risk / Lost
15670.0,8,1,173.05,United Kingdom,3,At Risk / Lost (3)
15672.0,436,1,45.3,United Kingdom,0,At Risk / Lost
15673.0,38,2,1707.51,United Kingdom,1,Champions
15674.0,442,1,462.46,United Kingdom,0,At Risk / Lost
15680.0,77,4,1466.1,United Kingdom,1,Champions
15682.0,398,1,127.48,United Kingdom,0,At Risk / Lost
15684.0,413,2,119.3,United Kingdom,0,At Risk / Lost
15687.0,23,2,732.6,United Kingdom,1,Champions
15689.0,73,1,103.5,United Kingdom,3,At Risk / Lost (3)
15691.0,444,1,161.8,United Kingdom,0,At Risk / Lost
15693.0,370,1,37.5,United Kingdom,0,At Risk / Lost
15694.0,42,5,1602.99,United Kingdom,1,Champions
15695.0,393,1,348.61,United Kingdom,0,At Risk / Lost
15696.0,26,4,940.16,United Kingdom,1,Champions
15697.0,401,1,246.75,United Kingdom,0,At Risk / Lost
15702.0,393,1,27.82,Nigeria,0,At Risk / Lost
15708.0,24,3,979.7,United Kingdom,1,Champions
15711.0,396,1,106.65,United Kingdom,0,At Risk / Lost
15712.0,382,3,1192.6,United Kingdom,1,Champions
15713.0,77,2,415.01,United Kingdom,3,At Risk / Lost (3)
15716.0,81,2,761.27,United Kingdom,1,Champions
15719.0,21,5,1887.52,United Kingdom,1,Champions
15722.0,2,1,324.05,United Kingdom,3,At Risk / Lost (3)
15723.0,76,1,203.1,United Kingdom,3,At Risk / Lost (3)
15727.0,42,3,3042.32,United Kingdom,1,Champions
15732.0,83,2,369.5,United Kingdom,3,At Risk / Lost (3)
15738.0,24,9,2760.02,United Kingdom,2,Champions (2)
15747.0,402,1,226.08,United Kingdom,0,At Risk / Lost
15749.0,44,2,22998.4,United Kingdom,1,Champions
15750.0,78,4,840.71,United Kingdom,1,Champions
15751.0,389,5,701.29,United Kingdom,1,Champions
15752.0,84,1,259.65000000000003,United Kingdom,3,At Risk / Lost (3)
15753.0,16,1,79.2,United Kingdom,3,At Risk / Lost (3)
15754.0,367,1,1420.35,United Kingdom,0,At Risk / Lost
15755.0,6,4,1301.84,United Kingdom,1,Champions
15759.0,8,3,310.77,United Kingdom,1,Champions
15765.0,378,1,370.63,United Kingdom,0,At Risk / Lost
15766.0,393,1,201.6,United Kingdom,0,At Risk / Lost
15768.0,371,10,5390.72,United Kingdom,2,Champions (2)
15769.0,10,7,15658.68,United Kingdom,2,Champions (2)
15771.0,405,1,316.25,United Kingdom,0,At Risk / Lost
15774.0,368,1,228.28,United Kingdom,0,At Risk / Lost
15777.0,29,3,753.15,United Kingdom,1,Champions
15780.0,69,1,177.15,United Kingdom,3,At Risk / Lost (3)
15781.0,17,1,83.35,United Kingdom,3,At Risk / Lost (3)
15784.0,383,1,466.19,United Kingdom,0,At Risk / Lost
15785.0,6,3,1749.43,United Kingdom,1,Champions
15789.0,69,1,351.3,United Kingdom,3,At Risk / Lost (3)
15793.0,450,1,291.58000000000004,United Kingdom,0,At Risk / Lost
15794.0,448,2,777.0,United Kingdom,0,At Risk / Lost
15795.0,375,3,579.33,United Kingdom,0,At Risk / Lost
15796.0,13,1,343.92,United Kingdom,3,At Risk / Lost (3)
15797.0,16,3,1810.88,United Kingdom,1,Champions
15798.0,393,1,366.28,United Kingdom,0,At Risk / Lost
15799.0,45,1,320.22,United Kingdom,3,At Risk / Lost (3)
15803.0,387,1,603.8,United Kingdom,0,At Risk / Lost
15805.0,76,4,1967.82,United Kingdom,1,Champions
15807.0,377,1,401.94,United Kingdom,0,At Risk / Lost
15808.0,17,9,8571.62,United Kingdom,2,Champions (2)
15809.0,14,1,198.8,United Kingdom,3,At Risk / Lost (3)
15810.0,8,2,690.99,United Kingdom,1,Champions
15811.0,9,3,897.33,United Kingdom,1,Champions
15812.0,29,3,706.98,United Kingdom,1,Champions
15820.0,31,1,206.98,United Kingdom,3,At Risk / Lost (3)
15822.0,70,2,914.52,United Kingdom,1,Champions
15823.0,83,3,3882.17,United Kingdom,1,Champions
15827.0,15,7,1013.23,United Kingdom,2,Champions (2)
15831.0,35,1,309.94,United Kingdom,3,At Risk / Lost (3)
15833.0,449,1,80.4,United Kingdom,0,At Risk / Lost
15835.0,42,1,301.11,United Kingdom,3,At Risk / Lost (3)
15838.0,22,3,1730.0,United Kingdom,1,Champions
15841.0,50,3,935.35,United Kingdom,1,Champions
15843.0,15,1,118.95000000000002,United Kingdom,3,At Risk / Lost (3)
15845.0,48,2,519.4,United Kingdom,1,Champions
15850.0,438,1,106.65,United Kingdom,0,At Risk / Lost
15854.0,22,4,1339.5,United Kingdom,1,Champions
15856.0,12,10,8733.41,United Kingdom,2,Champions (2)
15858.0,1,5,1415.53,United Kingdom,2,Champions (2)
15860.0,80,3,398.26,United Kingdom,1,Champions
15861.0,391,1,413.75,United Kingdom,0,At Risk / Lost
15862.0,85,4,936.95,United Kingdom,1,Champions
15863.0,397,2,161.35,United Kingdom,0,At Risk / Lost
15864.0,27,1,242.42,United Kingdom,3,At Risk / Lost (3)
15865.0,414,1,714.05,United Kingdom,0,At Risk / Lost
15867.0,7,11,2616.11,United Kingdom,2,Champions (2)
15874.0,377,3,1340.15,United Kingdom,1,Champions
15878.0,445,1,212.13,United Kingdom,0,At Risk / Lost
15879.0,433,1,133.34,United Kingdom,0,At Risk / Lost
15880.0,81,1,343.28000000000003,United Kingdom,3,At Risk / Lost (3)
15881.0,23,5,501.39,United Kingdom,1,Champions
15882.0,80,4,719.26,United Kingdom,1,Champions
15884.0,447,1,241.8,United Kingdom,0,At Risk / Lost
15885.0,20,3,164.05,United Kingdom,3,At Risk / Lost (3)
15889.0,80,3,674.6899999999999,United Kingdom,1,Champions
15892.0,380,1,128.2,United Kingdom,0,At Risk / Lost
15894.0,80,1,156.74,United Kingdom,3,At Risk / Lost (3)
15898.0,79,7,1575.95,United Kingdom,1,Champions
15899.0,80,1,56.25,United Kingdom,3,At Risk / Lost (3)
15903.0,6,2,201.08,United Kingdom,3,At Risk / Lost (3)
15910.0,28,2,253.87,United Kingdom,3,At Risk / Lost (3)
15911.0,372,5,1191.43,United Kingdom,1,Champions
15912.0,399,4,517.54,United Kingdom,0,At Risk / Lost
15916.0,41,5,1126.69,United Kingdom,1,Champions
15917.0,433,3,315.33,United Kingdom,0,At Risk / Lost
15919.0,80,1,270.72,United Kingdom,3,At Risk / Lost (3)
15920.0,437,2,121.59,United Kingdom,0,At Risk / Lost
15922.0,84,1,369.5,United Kingdom,3,At Risk / Lost (3)
15923.0,84,1,127.08,United Kingdom,3,At Risk / Lost (3)
15924.0,442,1,102.82,United Kingdom,0,At Risk / Lost
15928.0,367,1,293.53,United Kingdom,0,At Risk / Lost
15938.0,35,1,74.9,United Kingdom,3,At Risk / Lost (3)
15939.0,23,3,1116.3,United Kingdom,1,Champions
15940.0,22,1,35.8,United Kingdom,3,At Risk / Lost (3)
15943.0,389,1,125.7,United Kingdom,0,At Risk / Lost
15944.0,438,1,588.4,United Kingdom,0,At Risk / Lost
15945.0,77,3,532.32,United Kingdom,1,Champions
15950.0,71,2,985.48,United Kingdom,1,Champions
15953.0,43,4,926.72,United Kingdom,1,Champions
15955.0,84,1,572.38,United Kingdom,3,At Risk / Lost (3)
15956.0,438,1,326.4,United Kingdom,0,At Risk / Lost
15959.0,393,3,579.49,United Kingdom,0,At Risk / Lost
15964.0,374,1,272.96000000000004,United Kingdom,0,At Risk / Lost
15965.0,79,3,474.59,United Kingdom,1,Champions
15967.0,30,3,445.54,United Kingdom,1,Champions
15970.0,15,1,314.1,United Kingdom,3,At Risk / Lost (3)
15971.0,22,3,1208.28,United Kingdom,1,Champions
15973.0,78,1,307.82000000000005,United Kingdom,3,At Risk / Lost (3)
15981.0,22,1,270.0,United Kingdom,3,At Risk / Lost (3)
15983.0,72,6,2347.86,United Kingdom,1,Champions
15984.0,50,6,1888.28,United Kingdom,1,Champions
15987.0,80,1,113.48,United Kingdom,3,At Risk / Lost (3)
15988.0,368,1,268.8,United Kingdom,0,At Risk / Lost
15989.0,448,1,143.11,United Kingdom,0,At Risk / Lost
15996.0,77,1,263.25,United Kingdom,3,At Risk / Lost (3)
15998.0,74,4,2599.78,United Kingdom,1,Champions
15999.0,447,1,20.4,United Kingdom,0,At Risk / Lost
16003.0,71,2,1568.87,United Kingdom,1,Champions
16004.0,394,1,454.74,United Kingdom,0,At Risk / Lost
16010.0,74,1,110.1,United Kingdom,3,At Risk / Lost (3)
16011.0,1,7,1309.92,United Kingdom,2,Champions (2)
16013.0,13,15,9031.85,United Kingdom,2,Champions (2)
16014.0,2,2,520.64,United Kingdom,1,Champions
16016.0,78,1,382.27,United Kingdom,3,At Risk / Lost (3)
16017.0,403,2,828.35,United Kingdom,0,At Risk / Lost
16018.0,443,1,195.78,United Kingdom,0,At Risk / Lost
16019.0,8,9,4297.91,United Kingdom,2,Champions (2)
16027.0,14,5,875.22,United Kingdom,1,Champions
16029.0,3,29,34044.83,United Kingdom,2,Champions (2)
16030.0,21,1,331.24,United Kingdom,3,At Risk / Lost (3)
16033.0,16,5,1262.55,United Kingdom,1,Champions
16034.0,44,1,153.6,United Kingdom,3,At Risk / Lost (3)
16037.0,16,2,603.46,United Kingdom,1,Champions
16042.0,44,1,24.95,United Kingdom,3,At Risk / Lost (3)
16043.0,29,1,307.85,United Kingdom,3,At Risk / Lost (3)
16045.0,1,1,664.45,United Kingdom,3,At Risk / Lost (3)
16047.0,393,1,107.14,EIRE,0,At Risk / Lost
16048.0,84,2,256.44,United Kingdom,3,At Risk / Lost (3)
16051.0,393,1,188.44,United Kingdom,0,At Risk / Lost
16057.0,367,2,1265.43,United Kingdom,0,At Risk / Lost
16059.0,38,2,263.25,United Kingdom,3,At Risk / Lost (3)
16062.0,76,1,247.56,United Kingdom,3,At Risk / Lost (3)
16064.0,436,1,111.0,United Kingdom,0,At Risk / Lost
16065.0,77,1,372.09,United Kingdom,3,At Risk / Lost (3)
16067.0,386,1,1970.76,United Kingdom,0,At Risk / Lost
16071.0,366,1,264.3,United Kingdom,0,At Risk / Lost
16073.0,8,1,122.4,United Kingdom,3,At Risk / Lost (3)
16078.0,381,1,283.79,United Kingdom,0,At Risk / Lost
16081.0,78,2,263.48,United Kingdom,3,At Risk / Lost (3)
16082.0,381,1,106.75,United Kingdom,0,At Risk / Lost
16083.0,72,1,337.98,United Kingdom,3,At Risk / Lost (3)
16084.0,10,1,436.18,United Kingdom,3,At Risk / Lost (3)
16085.0,32,2,436.99,United Kingdom,3,At Risk / Lost (3)
16086.0,78,2,461.81,United Kingdom,3,At Risk / Lost (3)
16087.0,388,2,671.8,United Kingdom,0,At Risk / Lost
16098.0,10,4,1219.03,United Kingdom,1,Champions
16103.0,380,2,451.4,United Kingdom,0,At Risk / Lost
16104.0,389,4,1514.19,United Kingdom,1,Champions
16109.0,20,2,642.6,United Kingdom,1,Champions
16110.0,22,1,409.7,United Kingdom,3,At Risk / Lost (3)
16112.0,44,2,136.14,United Kingdom,3,At Risk / Lost (3)
16115.0,4,1,138.83,United Kingdom,3,At Risk / Lost (3)
16119.0,435,1,183.4,United Kingdom,0,At Risk / Lost
16122.0,44,2,249.84,United Kingdom,3,At Risk / Lost (3)
16124.0,28,2,712.0,United Kingdom,1,Champions
16125.0,78,5,1664.61,United Kingdom,1,Champions
16126.0,8,3,1323.54,United Kingdom,1,Champions
16127.0,438,1,145.06,United Kingdom,0,At Risk / Lost
16131.0,449,1,1317.97,United Kingdom,0,At Risk / Lost
16133.0,29,1,323.71,United Kingdom,3,At Risk / Lost (3)
16134.0,70,1,283.53000000000003,United Kingdom,3,At Risk / Lost (3)
16136.0,375,1,237.42,United Kingdom,0,At Risk / Lost
16137.0,391,1,422.7,United Kingdom,0,At Risk / Lost
16139.0,434,2,475.74,United Kingdom,0,At Risk / Lost
16140.0,82,1,124.14,United Kingdom,3,At Risk / Lost (3)
16143.0,14,5,1956.72,United Kingdom,1,Champions
16145.0,50,2,668.84,United Kingdom,1,Champions
16147.0,384,1,674.64,United Kingdom,0,At Risk / Lost
16148.0,7,1,76.32000000000001,United Kingdom,3,At Risk / Lost (3)
16150.0,83,2,741.62,United Kingdom,1,Champions
16153.0,66,1,215.01,United Kingdom,3,At Risk / Lost (3)
16156.0,22,4,1066.81,United Kingdom,1,Champions
16158.0,373,4,290.07,United Kingdom,0,At Risk / Lost
16159.0,448,1,317.55,United Kingdom,0,At Risk / Lost
16161.0,1,8,1533.74,United Kingdom,2,Champions (2)
16163.0,76,3,1279.88,United Kingdom,1,Champions
16166.0,402,1,239.84,United Kingdom,0,At Risk / Lost
16167.0,450,1,485.79,United Kingdom,0,At Risk / Lost
16168.0,30,5,861.48,United Kingdom,1,Champions
16170.0,370,1,319.88,United Kingdom,0,At Risk / Lost
16182.0,6,1,825.0,United Kingdom,3,At Risk / Lost (3)
16186.0,83,2,697.02,United Kingdom,1,Champions
16190.0,437,1,196.92,United Kingdom,0,At Risk / Lost
16191.0,13,8,2367.88,United Kingdom,2,Champions (2)
16192.0,447,1,351.3,United Kingdom,0,At Risk / Lost
16195.0,434,1,323.25,United Kingdom,0,At Risk / Lost
16197.0,435,1,117.3,United Kingdom,0,At Risk / Lost
16200.0,367,7,3107.49,United Kingdom,1,Champions
16202.0,72,3,957.44,United Kingdom,1,Champions
16203.0,83,1,170.7,United Kingdom,3,At Risk / Lost (3)
16204.0,442,1,213.27,United Kingdom,0,At Risk / Lost
16206.0,39,2,501.47,United Kingdom,1,Champions
16208.0,1,1,5.1,United Kingdom,3,At Risk / Lost (3)
16210.0,21,12,11221.28,United Kingdom,2,Champions (2)
16212.0,381,1,261.0,United Kingdom,0,At Risk / Lost
16218.0,85,1,471.3,United Kingdom,3,At Risk / Lost (3)
16221.0,79,1,166.74,United Kingdom,3,At Risk / Lost (3)
16222.0,29,2,1345.22,United Kingdom,1,Champions
16225.0,374,3,624.87,United Kingdom,0,At Risk / Lost
16233.0,41,4,905.0,United Kingdom,1,Champions
16235.0,7,2,344.46,United Kingdom,3,At Risk / Lost (3)
16241.0,50,2,438.03,United Kingdom,3,At Risk / Lost (3)
16244.0,84,1,1056.63,United Kingdom,3,At Risk / Lost (3)
16246.0,381,1,166.9,United Kingdom,0,At Risk / Lost
16250.0,85,1,226.14,United Kingdom,3,At Risk / Lost (3)
16253.0,401,2,1055.53,United Kingdom,0,At Risk / Lost
16255.0,16,4,1190.84,United Kingdom,1,Champions
16265.0,6,4,2442.84,United Kingdom,1,Champions
16266.0,384,1,152.17,United Kingdom,0,At Risk / Lost
16270.0,64,1,1141.24,United Kingdom,1,Champions
16271.0,69,1,133.22,United Kingdom,3,At Risk / Lost (3)
16273.0,367,1,259.54,United Kingdom,0,At Risk / Lost
16274.0,84,1,357.95,United Kingdom,3,At Risk / Lost (3)
16277.0,445,1,188.69,United Kingdom,0,At Risk / Lost
16280.0,436,1,238.05,United Kingdom,0,At Risk / Lost
16281.0,393,1,781.52,United Kingdom,0,At Risk / Lost
16282.0,51,2,438.3,United Kingdom,3,At Risk / Lost (3)
16287.0,401,1,226.62,United Kingdom,0,At Risk / Lost
16291.0,393,1,117.72,Portugal,0,At Risk / Lost
16293.0,78,2,704.39,United Kingdom,1,Champions
16296.0,412,2,690.46,United Kingdom,0,At Risk / Lost
16300.0,387,1,420.26,United Kingdom,0,At Risk / Lost
16301.0,448,1,107.33,United Kingdom,0,At Risk / Lost
16303.0,44,1,827.1800000000001,United Kingdom,3,At Risk / Lost (3)
16304.0,406,1,381.66,United Kingdom,0,At Risk / Lost
16306.0,5,5,594.47,United Kingdom,1,Champions
16308.0,435,1,960.0,United Kingdom,0,At Risk / Lost
16315.0,42,1,226.37,United Kingdom,3,At Risk / Lost (3)
16316.0,69,1,308.22,United Kingdom,3,At Risk / Lost (3)
16317.0,8,1,570.76,United Kingdom,3,At Risk / Lost (3)
16320.0,393,1,823.15,Unspecified,0,At Risk / Lost
16321.0,16,4,419.75,Australia,1,Champions
16325.0,412,3,519.64,United Kingdom,0,At Risk / Lost
16326.0,25,3,705.7,United Kingdom,1,Champions
16327.0,27,5,3975.4,United Kingdom,2,Champions (2)
16329.0,450,1,282.46000000000004,United Kingdom,0,At Risk / Lost
16330.0,374,1,51.43,United Kingdom,0,At Risk / Lost
16332.0,16,1,122.3,United Kingdom,3,At Risk / Lost (3)
16333.0,3,3,2508.48,United Kingdom,1,Champions
16335.0,368,4,1385.68,United Kingdom,1,Champions
16344.0,380,1,209.1,United Kingdom,0,At Risk / Lost
16349.0,2,1,53.5,United Kingdom,3,At Risk / Lost (3)
16350.0,45,1,376.7,United Kingdom,3,At Risk / Lost (3)
16351.0,44,5,836.9,United Kingdom,1,Champions
16353.0,6,17,2596.7,United Kingdom,2,Champions (2)
16359.0,14,3,480.08,United Kingdom,1,Champions
16365.0,70,3,567.23,United Kingdom,1,Champions
16366.0,392,2,908.89,United Kingdom,0,At Risk / Lost
16367.0,74,1,170.91,United Kingdom,3,At Risk / Lost (3)
16378.0,8,2,287.05,United Kingdom,3,At Risk / Lost (3)
16383.0,385,1,460.39,United Kingdom,0,At Risk / Lost
16385.0,78,1,148.23000000000002,United Kingdom,3,At Risk / Lost (3)
16387.0,34,1,94.36,United Kingdom,3,At Risk / Lost (3)
16390.0,390,1,193.8,United Kingdom,0,At Risk / Lost
16393.0,6,5,1032.91,United Kingdom,1,Champions
16394.0,1,1,312.41,United Kingdom,3,At Risk / Lost (3)
16395.0,35,4,695.22,United Kingdom,1,Champions
16400.0,443,1,564.38,United Kingdom,0,At Risk / Lost
16401.0,6,2,665.8,United Kingdom,1,Champions
16402.0,80,1,211.8,United Kingdom,3,At Risk / Lost (3)
16403.0,23,1,177.5,United Kingdom,3,At Risk / Lost (3)
16405.0,13,2,167.25,United Kingdom,3,At Risk / Lost (3)
16407.0,8,2,338.24,United Kingdom,3,At Risk / Lost (3)
16409.0,28,3,1074.46,United Kingdom,1,Champions
16410.0,445,1,130.32,United Kingdom,0,At Risk / Lost
16411.0,81,1,131.5,United Kingdom,3,At Risk / Lost (3)
16412.0,384,1,94.55,United Kingdom,0,At Risk / Lost
16414.0,406,1,129.09,United Kingdom,0,At Risk / Lost
16415.0,388,1,188.65,United Kingdom,0,At Risk / Lost
16419.0,23,2,477.04,United Kingdom,3,At Risk / Lost (3)
16422.0,1,17,8961.44,United Kingdom,2,Champions (2)
16425.0,13,1,302.7,United Kingdom,3,At Risk / Lost (3)
16430.0,393,1,104.95,United Kingdom,0,At Risk / Lost
16431.0,8,2,343.93,United Kingdom,3,At Risk / Lost (3)
16434.0,11,3,900.1800000000001,United Kingdom,1,Champions
16436.0,380,3,329.34,United Kingdom,0,At Risk / Lost
16439.0,433,1,310.70000000000005,United Kingdom,0,At Risk / Lost
16441.0,2,1,211.0,United Kingdom,3,At Risk / Lost (3)
16442.0,72,2,306.72,United Kingdom,3,At Risk / Lost (3)
16447.0,371,1,206.83,United Kingdom,0,At Risk / Lost
16450.0,367,1,408.29,United Kingdom,0,At Risk / Lost
16451.0,446,1,307.65000000000003,United Kingdom,0,At Risk / Lost
16452.0,405,1,193.68,United Kingdom,0,At Risk / Lost
16455.0,72,3,531.98,United Kingdom,1,Champions
16456.0,18,2,1236.68,United Kingdom,1,Champions
16458.0,16,2,393.7,United Kingdom,3,At Risk / Lost (3)
16459.0,441,1,71.78999999999999,United Kingdom,0,At Risk / Lost
16466.0,4,1,111.67,United Kingdom,3,At Risk / Lost (3)
16467.0,370,3,2391.56,United Kingdom,1,Champions
16470.0,70,2,416.02,United Kingdom,3,At Risk / Lost (3)
16473.0,48,1,149.41,United Kingdom,3,At Risk / Lost (3)
16477.0,31,3,961.71,United Kingdom,1,Champions
16481.0,394,1,453.38,United Kingdom,0,At Risk / Lost
16485.0,368,2,917.74,United Kingdom,0,At Risk / Lost
16487.0,370,1,102.2,United Kingdom,0,At Risk / Lost
16493.0,41,1,127.8,United Kingdom,3,At Risk / Lost (3)
16494.0,8,1,826.53,United Kingdom,3,At Risk / Lost (3)
16496.0,28,1,736.7,United Kingdom,3,At Risk / Lost (3)
16497.0,29,4,1308.12,United Kingdom,1,Champions
16499.0,72,2,365.45,United Kingdom,3,At Risk / Lost (3)
16500.0,42,1,165.0,United Kingdom,3,At Risk / Lost (3)
16503.0,42,2,841.79,United Kingdom,1,Champions
16509.0,8,1,363.7,United Kingdom,3,At Risk / Lost (3)
16510.0,83,2,934.0,United Kingdom,1,Champions
16515.0,23,1,320.51,United Kingdom,3,At Risk / Lost (3)
16519.0,76,1,103.7,United Kingdom,3,At Risk / Lost (3)
16520.0,77,1,325.76,United Kingdom,3,At Risk / Lost (3)
16523.0,27,2,1153.83,United Kingdom,1,Champions
16524.0,403,1,101.3,United Kingdom,0,At Risk / Lost
16525.0,6,14,6367.74,United Kingdom,2,Champions (2)
16530.0,379,1,48.35,United Kingdom,0,At Risk / Lost
16531.0,5,3,484.83,United Kingdom,1,Champions
16532.0,50,1,1910.4,United Kingdom,1,Champions
16535.0,391,1,20.0,United Kingdom,0,At Risk / Lost
16539.0,69,2,747.25,United Kingdom,1,Champions
16541.0,447,1,424.03,United Kingdom,0,At Risk / Lost
16544.0,374,3,266.40000000000003,United Kingdom,0,At Risk / Lost
16546.0,2,2,787.15,United Kingdom,1,Champions
16549.0,45,1,119.49,United Kingdom,3,At Risk / Lost (3)
16550.0,79,6,2268.79,United Kingdom,1,Champions
16551.0,48,3,863.2,United Kingdom,1,Champions
16552.0,85,1,95.29,United Kingdom,3,At Risk / Lost (3)
16553.0,16,6,2886.11,United Kingdom,2,Champions (2)
16554.0,43,2,416.34,United Kingdom,3,At Risk / Lost (3)
16556.0,6,5,2050.19,United Kingdom,2,Champions (2)
16558.0,13,5,1742.91,United Kingdom,1,Champions
16560.0,69,4,1485.89,United Kingdom,1,Champions
16563.0,371,2,851.42,United Kingdom,0,At Risk / Lost
16565.0,75,1,173.7,United Kingdom,3,At Risk / Lost (3)
16566.0,4,1,94.9,United Kingdom,3,At Risk / Lost (3)
16567.0,48,1,557.5600000000001,United Kingdom,3,At Risk / Lost (3)
16569.0,384,3,1143.39,United Kingdom,1,Champions
16570.0,23,1,450.06,United Kingdom,3,At Risk / Lost (3)
16573.0,1,1,292.63,United Kingdom,3,At Risk / Lost (3)
16574.0,370,1,590.91,United Kingdom,0,At Risk / Lost
16577.0,378,1,380.0,United Kingdom,0,At Risk / Lost
16583.0,85,2,297.95,United Kingdom,3,At Risk / Lost (3)
16584.0,373,1,931.72,United Kingdom,0,At Risk / Lost
16585.0,407,1,89.32,United Kingdom,0,At Risk / Lost
16592.0,395,2,609.28,United Kingdom,0,At Risk / Lost
16593.0,39,3,348.33,United Kingdom,1,Champions
16595.0,403,1,519.18,United Kingdom,0,At Risk / Lost
16596.0,77,3,329.48,United Kingdom,1,Champions
16600.0,50,2,435.87,United Kingdom,3,At Risk / Lost (3)
16605.0,435,1,60.48,United Kingdom,0,At Risk / Lost
16607.0,14,3,886.73,United Kingdom,1,Champions
16608.0,375,1,687.4,United Kingdom,0,At Risk / Lost
16612.0,23,2,790.92,United Kingdom,1,Champions
16618.0,34,1,728.16,United Kingdom,3,At Risk / Lost (3)
16619.0,367,1,995.21,United Kingdom,0,At Risk / Lost
16620.0,449,1,822.37,United Kingdom,0,At Risk / Lost
16634.0,83,2,468.6,United Kingdom,3,At Risk / Lost (3)
16638.0,2,4,741.89,United Kingdom,1,Champions
16641.0,413,1,323.40000000000003,United Kingdom,0,At Risk / Lost
16645.0,447,1,160.39,United Kingdom,0,At Risk / Lost
16654.0,79,1,227.4,United Kingdom,3,At Risk / Lost (3)
16655.0,43,2,1127.24,United Kingdom,1,Champions
16656.0,3,6,2568.8,United Kingdom,2,Champions (2)
16658.0,79,1,123.24,United Kingdom,3,At Risk / Lost (3)
16660.0,31,2,424.2,United Kingdom,3,At Risk / Lost (3)
16661.0,433,1,282.3,United Kingdom,0,At Risk / Lost
16663.0,441,1,165.0,United Kingdom,0,At Risk / Lost
16665.0,73,1,135.39999999999998,United Kingdom,3,At Risk / Lost (3)
16670.0,37,5,2121.15,United Kingdom,1,Champions
16673.0,390,1,188.83,United Kingdom,0,At Risk / Lost
16676.0,49,1,464.82,United Kingdom,3,At Risk / Lost (3)
16679.0,77,1,129.75,United Kingdom,3,At Risk / Lost (3)
16684.0,7,11,16579.38,United Kingdom,2,Champions (2)
16686.0,17,4,872.89,United Kingdom,1,Champions
16693.0,368,1,220.56,United Kingdom,0,At Risk / Lost
16694.0,434,1,98.3,United Kingdom,0,At Risk / Lost
16699.0,447,1,137.4,United Kingdom,0,At Risk / Lost
16700.0,9,6,2313.18,United Kingdom,2,Champions (2)
16701.0,10,6,2339.12,United Kingdom,2,Champions (2)
16702.0,443,1,221.52,United Kingdom,0,At Risk / Lost
16704.0,383,1,573.81,United Kingdom,0,At Risk / Lost
16705.0,23,7,9712.751,United Kingdom,2,Champions (2)
16709.0,386,2,1926.15,United Kingdom,0,At Risk / Lost
16710.0,71,6,1717.99,United Kingdom,1,Champions
16711.0,13,4,1264.44,United Kingdom,1,Champions
16713.0,6,11,4899.68,United Kingdom,2,Champions (2)
16714.0,28,3,1514.8,United Kingdom,1,Champions
16716.0,22,1,734.4000000000001,United Kingdom,3,At Risk / Lost (3)
16717.0,77,2,693.64,United Kingdom,1,Champions
16718.0,81,3,1968.02,United Kingdom,1,Champions
16719.0,50,4,1157.42,United Kingdom,1,Champions
16720.0,433,1,173.22,United Kingdom,0,At Risk / Lost
16722.0,77,4,1445.4,United Kingdom,1,Champions
16723.0,447,1,460.55,United Kingdom,0,At Risk / Lost
16725.0,13,8,994.9,United Kingdom,2,Champions (2)
16726.0,6,3,603.79,United Kingdom,1,Champions
16727.0,75,2,827.76,United Kingdom,1,Champions
16730.0,30,1,187.02,United Kingdom,3,At Risk / Lost (3)
16732.0,443,1,792.84,United Kingdom,0,At Risk / Lost
16735.0,46,3,1522.18,United Kingdom,1,Champions
16736.0,435,3,1671.13,United Kingdom,1,Champions
16738.0,9,1,3.75,United Kingdom,3,At Risk / Lost (3)
16742.0,379,3,462.42,United Kingdom,0,At Risk / Lost
16743.0,70,1,430.28,United Kingdom,3,At Risk / Lost (3)
16745.0,7,3,747.77,United Kingdom,1,Champions
16746.0,4,9,3624.04,United Kingdom,2,Champions (2)
16748.0,20,4,827.15,United Kingdom,1,Champions
16749.0,435,1,2343.72,United Kingdom,0,At Risk / Lost
16752.0,84,1,207.5,United Kingdom,3,At Risk / Lost (3)
16754.0,83,1,2002.4,United Kingdom,1,Champions
16755.0,27,3,748.0500000000001,United Kingdom,1,Champions
16757.0,30,1,106.83,United Kingdom,3,At Risk / Lost (3)
16763.0,449,1,352.85,United Kingdom,0,At Risk / Lost
16765.0,5,1,34.0,United Kingdom,3,At Risk / Lost (3)
16767.0,27,1,1866.02,United Kingdom,1,Champions
